00:00-01:00 ;2.77
01:00-02:00 ;2.66
02:00-03:00 ;2.40
03:00-04:00 ;2.50
04:00-05:00 ;3.06
05:00-06:00 ;3.49
06:00-07:00 ;5.59
07:00-08:00 ;12.59
08:00-09:00 ;17.47
09:00-10:00 ;15.85
10:00-11:00 ;8.91
11:00-12:00 ;4.31
12:00-13:00 ;3.18
13:00-14:00 ;2.82
14:00-15:00 ;1.81
15:00-16:00 ;1.31
16:00-17:00 ;4.24
17:00-18:00 ;9.49
18:00-19:00 ;8.59
19:00-20:00 ;6.31
20:00-21:00 ;5.50
21:00-22:00 ;4.06
22:00-23:00 ;2.67
